user_id,customer_id,gender,senior_citizen,partner,dependents,signup_date,country,industry,company_size,acquisition_channel,device_type
2977,4830-FAXFM,Male,0,No,Yes,2024-06-09,India,Technology,Mid-Market,Google Ads,Mobile
2978,5906-BFOZT,Male,0,No,No,2025-12-01,United States,Manufacturing,Startup,Partner,Mobile
2979,2960-NKRSO,Male,0,No,No,2024-01-11,Germany,Education,Startup,Email Campaign,Mobile
2980,8996-ZROXE,Male,1,No,No,2021-04-26,Australia,Retail,Startup,Email Campaign,Tablet
2981,5598-IKHQQ,Female,0,No,No,2020-02-01,United States,Finance,Mid-Market,Partner,Mobile
2982,0397-ZXWQF,Male,0,No,No,2020-06-30,United States,Technology,Mid-Market,Google Ads,Mobile
2983,5266-PFRQK,Male,0,Yes,Yes,2021-09-23,Germany,Manufacturing,SMB,Organic Search,Mobile
2984,4674-HGNUA,Male,0,Yes,Yes,2020-03-02,India,Education,Startup,Google Ads,Desktop
2985,6765-MBQNU,Female,0,Yes,No,2023-11-12,Canada,Manufacturing,SMB,Google Ads,Mobile
2986,9786-IJYDL,Female,0,No,No,2023-02-15,Australia,Finance,Startup,Referral,Desktop
2987,1303-SRDOK,Female,0,Yes,Yes,2021-06-25,United States,Finance,SMB,Email Campaign,Mobile
2988,3769-MHZNV,Female,0,Yes,Yes,2023-04-16,Canada,Retail,SMB,Organic Search,Desktop
2989,6295-OSINB,Male,0,Yes,No,2020-02-01,Germany,Technology,Enterprise,Referral,Desktop
2990,3308-MHOOC,Male,0,No,Yes,2025-12-01,India,Healthcare,SMB,Partner,Desktop
2991,2309-OSFEU,Male,0,No,No,2025-03-06,United States,Manufacturing,SMB,Google Ads,Mobile
2992,2207-QPJED,Female,1,Yes,No,2022-12-17,India,Finance,Mid-Market,Partner,Desktop
2993,4177-JPDFU,Male,0,No,No,2025-01-05,United Kingdom,Education,SMB,Email Campaign,Desktop
2994,2239-CFOUJ,Male,0,Yes,Yes,2025-12-01,United States,Manufacturing,Startup,Referral,Mobile
2995,8046-DNVTL,Male,0,Yes,No,2020-11-27,United States,Retail,SMB,Referral,Desktop
2996,2209-XADXF,Female,0,No,No,2025-12-01,India,Retail,Enterprise,Organic Search,
2997,6620-JDYNW,Female,0,No,No,2024-07-09,United States,Finance,SMB,Google Ads,Desktop
2998,1891-FZYSA,Male,1,Yes,No,2020-05-01,United States,Finance,SMB,Organic Search,Mobile
2999,4770-UEZOX,Male,0,No,No,2025-11-01,United States,Finance,Enterprise,Referral,Desktop
3000,1038-RQOST,Male,0,Yes,Yes,2024-06-09,India,Healthcare,Mid-Market,Referral,Mobile
3001,7613-LLQFO,Male,0,No,No,2025-01-05,Germany,Finance,SMB,Organic Search,Desktop
3002,4568-TTZRT,Male,0,No,No,2025-04-05,India,Manufacturing,Mid-Market,Referral,Desktop
3003,9513-DXHDA,Male,0,No,No,2023-10-13,United States,Manufacturing,Enterprise,LinkedIn,Desktop
3004,2640-PMGFL,Male,0,No,Yes,2023-10-13,United Kingdom,Technology,Enterprise,,Tablet
3005,3801-HMYNL,Male,0,Yes,Yes,2025-12-01,United Kingdom,Education,Enterprise,Google Ads,Desktop
3006,0516-QREYC,Female,1,No,No,2024-01-11,India,Finance,SMB,Email Campaign,Desktop
3007,9685-WKZGT,Male,1,No,No,2024-11-06,Australia,Manufacturing,SMB,Google Ads,Tablet
3008,6022-UGGSO,Female,1,No,No,2023-05-16,United States,Manufacturing,Startup,Referral,Desktop
3009,8084-OIVBS,Female,0,No,No,2025-02-04,Germany,Manufacturing,SMB,Organic Search,Desktop
3010,8896-BQTTI,Male,0,No,No,2025-12-01,United States,Healthcare,Enterprise,Organic Search,Mobile
3011,3865-QBWSJ,Male,1,No,Yes,2022-11-17,Canada,Education,Mid-Market,Referral,Mobile
3012,3352-RICWQ,Female,0,Yes,Yes,2025-04-05,United States,Retail,SMB,Google Ads,Mobile
3013,2160-GPFXD,Male,0,Yes,Yes,2021-07-25,United States,Manufacturing,SMB,Referral,Mobile
3014,2065-MMKGR,Female,0,No,No,2023-08-14,United States,Finance,Startup,Google Ads,Mobile
3015,5857-TYBCJ,Male,1,Yes,No,2022-05-21,United Kingdom,Manufacturing,SMB,Referral,Mobile
3016,1498-NHTLT,Male,0,Yes,Yes,2021-02-25,United States,Education,Mid-Market,Referral,Mobile
3017,4484-CGXFK,Female,0,No,No,2025-10-02,Germany,Retail,SMB,Referral,Desktop
3018,1402-PTHGN,Female,0,Yes,Yes,2024-07-09,United States,Healthcare,Startup,Organic Search,Desktop
3019,4176-RELJR,Male,1,No,No,2020-06-30,United States,Technology,SMB,Google Ads,Mobile
3020,6214-EDAKZ,Female,0,Yes,Yes,2024-03-11,India,Finance,Startup,,Mobile
3021,5199-FPUSP,Male,0,No,Yes,2023-04-16,United States,Technology,Enterprise,Referral,Desktop
3022,6377-KSLXC,Male,0,No,No,2025-08-03,United States,Healthcare,SMB,Email Campaign,Desktop
3023,1796-JANOW,Female,0,No,No,2025-11-01,Germany,Education,Enterprise,Email Campaign,Desktop
3024,0238-WHBIQ,Male,0,Yes,Yes,2020-02-01,United States,Education,Startup,Organic Search,Tablet
3025,8735-NBLWT,Male,0,No,Yes,2025-04-05,United States,Healthcare,Startup,LinkedIn,Desktop
3026,6651-RLGGM,Male,0,Yes,Yes,2020-06-30,United States,Manufacturing,SMB,Partner,Desktop
3027,6127-ISGTU,Female,0,Yes,No,2024-09-07,Australia,Healthcare,Mid-Market,Organic Search,
3028,1614-JBEBI,Female,0,No,No,2025-05-05,United Kingdom,Finance,SMB,LinkedIn,Mobile
3029,8740-XLHDR,Male,0,No,No,2025-08-03,Germany,Retail,Startup,Organic Search,Mobile
3030,1208-DNHLN,Male,0,Yes,Yes,2024-02-10,United Kingdom,Technology,Startup,Email Campaign,Tablet
3031,1761-AEZZR,Male,0,No,No,2025-12-01,United States,Technology,SMB,Referral,Mobile
3032,3923-CSIHK,Female,1,Yes,No,2021-11-22,United States,Education,Startup,Google Ads,Mobile
3033,5696-EXCYS,Male,0,No,No,2024-08-08,India,Manufacturing,Startup,Referral,Desktop
3034,5795-KTGUD,Female,0,Yes,No,2020-05-31,United States,Education,SMB,Email Campaign,Desktop
3035,7120-RFMVS,Male,0,No,No,2025-12-01,United States,Finance,Startup,Google Ads,Mobile
3036,7924-GJZFI,Female,1,Yes,No,2023-12-12,United States,Healthcare,Startup,LinkedIn,Desktop
3037,4702-HDRKD,Male,0,No,No,2020-06-30,United States,Technology,Startup,LinkedIn,Mobile
3038,8512-WIWYV,Male,0,No,No,2023-05-16,Australia,Finance,Enterprise,Email Campaign,Desktop
3039,5897-ZYEKH,Female,1,Yes,No,2020-06-30,United States,Education,SMB,Google Ads,Desktop
3040,5456-ITGIC,Male,1,Yes,No,2020-02-01,Canada,Education,Enterprise,Referral,Desktop
3041,7317-GGVPB,Male,0,Yes,No,2020-03-02,United States,Technology,Startup,Email Campaign,Desktop
3042,1406-PUQVY,Male,0,No,Yes,2025-12-01,Australia,Education,Mid-Market,LinkedIn,Desktop
3043,1322-AGOQM,Male,0,No,No,2022-03-22,United States,Manufacturing,Startup,Email Campaign,Desktop
3044,3677-IYRBF,Female,1,No,No,2025-11-01,United States,Education,SMB,Referral,Mobile
3045,5692-FPTAH,Female,0,No,No,2025-12-01,Germany,Retail,Mid-Market,Organic Search,Tablet
3046,9114-AAFQH,Female,0,Yes,No,2022-01-21,Germany,Healthcare,Mid-Market,Partner,Desktop
3047,8715-KKTFG,Female,0,Yes,No,2020-12-27,United States,Education,Mid-Market,Partner,Desktop
3048,1550-LOAHA,Female,0,Yes,No,2023-05-16,United States,Retail,Mid-Market,Partner,Desktop
3049,1728-BQDMA,Female,0,No,No,2025-11-01,United States,Finance,Startup,Organic Search,Desktop
3050,0268-QKIWO,Female,0,No,No,2025-10-02,United States,Education,SMB,Referral,Mobile
3051,0876-WDUUZ,Female,0,No,No,2025-08-03,United States,Manufacturing,SMB,Google Ads,Desktop
3052,5117-ZSMHQ,Female,0,Yes,Yes,2020-03-02,Canada,Finance,Mid-Market,Email Campaign,Desktop
3053,5151-HQRDG,Male,0,Yes,No,2022-12-17,United States,Education,Startup,Referral,Mobile
3054,0960-HUWBM,Male,0,Yes,Yes,2020-08-29,United States,Technology,Enterprise,Organic Search,Desktop
3055,6465-GSRCL,Female,0,No,Yes,2020-06-30,Germany,Retail,SMB,LinkedIn,Desktop
3056,0617-FHSGK,Male,0,No,Yes,2021-12-22,Australia,Retail,SMB,Partner,Mobile
3057,0263-FJTQO,Male,0,Yes,Yes,2021-11-22,United Kingdom,Technology,Startup,Partner,Mobile
3058,7319-ZNRTR,Male,0,Yes,Yes,2023-12-12,United States,Healthcare,SMB,Referral,Mobile
3059,2858-MOFSQ,Female,0,No,Yes,2024-08-08,United States,Manufacturing,Mid-Market,Partner,Mobile
3060,7503-EPSZW,Female,0,Yes,Yes,2020-09-28,Australia,Retail,SMB,Partner,Mobile
3061,7089-XXAYG,Male,0,Yes,No,2023-12-12,United States,Finance,Enterprise,Referral,Desktop
3062,8118-LSUEL,Male,1,No,No,2024-02-10,United States,Manufacturing,Mid-Market,Referral,Desktop
3063,8070-AAWZP,Male,1,Yes,No,2024-01-11,United Kingdom,Retail,SMB,Organic Search,Mobile
3064,1666-JXLKU,Female,0,No,No,2022-12-17,United Kingdom,Healthcare,Mid-Market,Organic Search,Mobile
3065,7855-DIWPO,Female,0,No,No,2024-04-10,United Kingdom,Finance,SMB,Partner,Desktop
3066,5133-POWUA,Male,0,No,No,2025-12-01,United States,Manufacturing,SMB,Referral,Desktop
3067,5652-MSDEY,Female,0,No,No,2025-03-06,United States,Finance,Startup,Referral,Mobile
3068,7005-CCBKV,Male,0,No,No,2025-07-04,Australia,Technology,SMB,Partner,Desktop
3069,1810-BOHSY,Male,0,Yes,No,2021-10-23,United States,Education,SMB,Google Ads,Desktop
3070,1784-BXEFA,Female,0,No,No,2025-03-06,Germany,Technology,Mid-Market,LinkedIn,Desktop
3071,7351-MHQVU,Female,0,No,No,2025-07-04,Germany,Manufacturing,Startup,Email Campaign,Desktop
3072,9224-VTYID,Male,0,Yes,Yes,2022-02-20,United Kingdom,Education,Startup,Email Campaign,Desktop
3073,9500-IWPXQ,Female,0,Yes,Yes,2020-12-27,United States,Technology,SMB,Partner,Desktop
3074,5762-TJXGK,Female,0,No,No,2021-09-23,United States,Education,Startup,Email Campaign,Mobile
3075,4504-YOULA,Female,0,Yes,Yes,2023-02-15,United Kingdom,Retail,Mid-Market,Organic Search,Desktop
3076,5569-IDSEY,Male,0,Yes,No,2020-03-02,India,Finance,Mid-Market,Organic Search,Mobile
3077,4250-FDVOU,Female,0,No,No,2025-07-04,Australia,Education,SMB,Google Ads,Mobile
3078,7284-ZZLOH,Male,0,Yes,No,2022-04-21,United States,Retail,Mid-Market,Partner,Desktop
3079,5277-ZLOOR,Female,1,No,No,2025-11-01,United States,Healthcare,SMB,Organic Search,Desktop
3080,2141-RRYGO,Female,0,No,No,2025-09-02,Australia,Technology,SMB,Partner,
3081,1777-JYQPJ,Male,0,No,No,2025-11-01,Germany,Healthcare,Startup,Partner,
3082,6376-GAHQE,Male,0,No,No,2025-09-02,India,Manufacturing,SMB,Referral,
3083,3401-URHDA,Male,0,No,No,2021-10-23,United States,Retail,Mid-Market,LinkedIn,Desktop
3084,1599-EAHXY,Male,0,Yes,Yes,2021-01-26,United Kingdom,Healthcare,Startup,LinkedIn,Desktop
3085,8631-XVRZL,Male,0,No,No,2025-04-05,Germany,Healthcare,SMB,Partner,Mobile
3086,5052-PNLOS,Male,0,No,No,2025-10-02,Germany,Retail,Startup,,Mobile
3087,3853-LYGAM,Male,0,No,No,2024-08-08,United States,Finance,Startup,LinkedIn,Desktop
3088,6979-ZNSFF,Female,0,No,No,2025-05-05,United States,Education,Startup,Email Campaign,Tablet
3089,5751-USDBL,Male,0,Yes,Yes,2022-03-22,United Kingdom,Manufacturing,Startup,Email Campaign,Desktop
3090,5680-LQOGP,Female,0,No,No,2020-05-31,United States,Manufacturing,Enterprise,Referral,Mobile
3091,2386-LAHRK,Male,0,No,No,2025-12-01,Canada,Technology,Mid-Market,Google Ads,Mobile
3092,8189-DUKMV,Female,0,Yes,No,2025-09-02,Australia,Education,Startup,Organic Search,Mobile
3093,6032-IGALN,Female,0,No,No,2025-12-01,United States,Technology,Mid-Market,Organic Search,Desktop
3094,9931-DCEZH,Male,0,No,Yes,2023-09-13,India,Manufacturing,Startup,Email Campaign,Mobile
3095,1898-JSNDC,Female,0,No,No,2022-10-18,United States,Education,SMB,Partner,Desktop
3096,0315-LVCRK,Male,0,No,No,2025-02-04,Germany,Healthcare,Startup,LinkedIn,Desktop
3097,3911-RSNHI,Female,0,Yes,No,2020-03-02,Australia,Finance,Startup,Referral,Desktop
3098,2410-CIYFZ,Male,0,No,Yes,2025-11-01,United States,Healthcare,Mid-Market,Google Ads,Mobile
3099,4248-HCETZ,Male,1,Yes,No,2023-07-15,United States,Finance,Startup,Email Campaign,Desktop
3100,5505-OVWQW,Female,0,No,No,2024-08-08,United States,Retail,Mid-Market,Partner,Desktop
3101,7271-AJDTL,Female,0,Yes,No,2021-06-25,United States,Technology,SMB,Referral,Desktop
3102,1867-TJHTS,Female,0,No,No,2021-03-27,Germany,Technology,Startup,Partner,Desktop
3103,0516-WJVXC,Female,0,No,No,2025-08-03,Australia,Retail,Mid-Market,Referral,Desktop
3104,9174-FKWZE,Female,1,No,No,2025-12-01,United States,Education,SMB,Email Campaign,Tablet
3105,6860-YRJZP,Male,1,No,No,2025-04-05,United States,Retail,Startup,,Desktop
3106,4429-WYGFR,Male,0,No,No,2023-11-12,United States,Manufacturing,Startup,LinkedIn,
3107,2817-LVCPP,Female,0,No,No,2021-11-22,Germany,Retail,Startup,Referral,Mobile
3108,5038-ETMLM,Female,0,Yes,No,2020-02-01,United States,Finance,Enterprise,Google Ads,Mobile
3109,5056-FIMPT,Female,0,No,Yes,2022-06-20,United Kingdom,Manufacturing,SMB,Referral,Mobile
3110,4521-WFJAI,Male,0,No,No,2021-05-26,United Kingdom,Retail,Startup,Organic Search,Mobile
3111,6569-KTMDU,Female,0,No,No,2025-12-01,United Kingdom,Technology,Mid-Market,Referral,Desktop
3112,8809-RIHDD,Male,0,Yes,Yes,2020-02-01,United States,Healthcare,Startup,Partner,Mobile
3113,8809-XKHMD,Male,0,Yes,No,2020-02-01,Germany,Finance,Startup,Email Campaign,Desktop
3114,0396-YCHWO,Male,0,Yes,No,2023-01-16,United States,Finance,Startup,Organic Search,Mobile
3115,0867-LDTTC,Male,0,No,No,2025-08-03,United States,Education,SMB,Email Campaign,Tablet
3116,4822-NGOCH,Female,0,No,No,2024-12-06,India,Healthcare,Startup,Partner,Mobile
3117,9391-DXGGG,Female,1,No,No,2022-05-21,Germany,Finance,SMB,Google Ads,Mobile
3118,9844-FELAJ,Female,1,Yes,Yes,2020-04-01,United States,Retail,Mid-Market,LinkedIn,Desktop
3119,2122-SZZZD,Male,0,No,No,2022-05-21,United States,Finance,Startup,Google Ads,Desktop
3120,5307-DZCVC,Female,1,Yes,No,2023-05-16,United States,Finance,Startup,Organic Search,Tablet
3121,3148-AOIQT,Female,0,Yes,No,2020-05-01,United States,Finance,SMB,Partner,Mobile
3122,8679-JOEVF,Female,1,No,No,2024-09-07,United States,Education,SMB,,Desktop
3123,8395-ETZKQ,Male,1,Yes,Yes,2020-05-31,United States,Finance,Enterprise,LinkedIn,Mobile
3124,6692-YQHXC,Male,0,No,No,2024-09-07,Canada,Finance,SMB,Referral,Desktop
3125,3889-VWBID,Male,0,Yes,Yes,2020-05-31,Germany,Education,Startup,Organic Search,Mobile
3126,5222-JCXZT,Male,0,No,No,2025-09-02,United Kingdom,Manufacturing,Startup,LinkedIn,Mobile
3127,9754-CLVZW,Female,0,Yes,Yes,2023-11-12,Germany,Healthcare,Startup,Email Campaign,Desktop
3128,1432-FPAXX,Female,0,No,No,2023-08-14,United States,Manufacturing,SMB,LinkedIn,Desktop
3129,2739-CCZMB,Male,0,No,Yes,2025-08-03,Australia,Technology,Startup,Email Campaign,Desktop
3130,7080-TNUWP,Male,0,Yes,No,2020-04-01,India,Education,Startup,Email Campaign,Mobile
3131,0496-AHOOK,Male,0,Yes,No,2024-01-11,India,Education,SMB,Partner,Desktop
3132,8336-TAVKX,Female,1,Yes,No,2020-02-01,India,Finance,Startup,LinkedIn,Mobile
3133,2468-SJFLM,Male,0,No,No,2025-12-01,Australia,Finance,SMB,Partner,Mobile
3134,3181-VTHOE,Male,0,Yes,No,2020-04-01,Canada,Technology,Startup,Partner,Desktop
3135,7168-HDQHG,Female,0,Yes,Yes,2023-01-16,United States,Finance,Enterprise,Google Ads,Desktop
3136,4803-AXVYP,Female,1,No,No,2022-11-17,United Kingdom,Retail,Startup,Google Ads,Mobile
3137,3884-HCSWG,Female,0,No,No,2024-08-08,Germany,Finance,Enterprise,Partner,Tablet
3138,4567-AKPIA,Female,0,Yes,Yes,2022-08-19,Germany,Finance,Startup,Partner,Desktop
3139,5077-DXTCG,Female,0,No,No,2025-12-01,Canada,Retail,Mid-Market,Email Campaign,Desktop
3140,1142-WACZW,Male,0,No,No,2025-11-01,United States,Technology,Startup,Partner,Desktop
3141,7901-HXJVA,Male,0,No,No,2024-11-06,United States,Retail,SMB,Organic Search,Mobile
3142,5649-ANRML,Male,1,No,No,2025-11-01,Australia,Education,Startup,LinkedIn,Desktop
3143,4892-VLANZ,Male,0,No,No,2025-12-01,United Kingdom,Retail,SMB,Organic Search,Tablet
3144,5924-IFQTT,Male,0,Yes,Yes,2024-12-06,Canada,Healthcare,SMB,,Desktop
3145,7968-QUXNS,Male,0,No,No,2025-07-04,United States,Education,SMB,Organic Search,Desktop
3146,2919-HBCJO,Female,0,No,No,2025-09-02,United States,Finance,SMB,Referral,Desktop
3147,4236-XPXAV,Female,0,Yes,Yes,2025-08-03,India,Education,Startup,Referral,Mobile
3148,8903-WMRNW,Female,0,Yes,No,2024-10-07,Germany,Technology,Startup,Google Ads,Desktop
3149,2452-SNHFZ,Female,0,No,No,2022-02-20,India,Technology,SMB,Organic Search,Desktop
3150,3629-WEAAM,Female,0,No,No,2025-05-05,Canada,Retail,Startup,LinkedIn,Desktop
3151,6029-CSMJE,Male,0,No,No,2024-08-08,United Kingdom,Education,Startup,Google Ads,Mobile
3152,7993-NQLJE,Male,0,Yes,Yes,2024-10-07,United States,Finance,Startup,Referral,Desktop
3153,9909-DFRJA,Female,0,No,No,2023-11-12,Germany,Technology,Startup,Google Ads,Mobile
3154,9099-FTUHS,Female,0,No,No,2024-02-10,United States,Manufacturing,SMB,Organic Search,Desktop
3155,0581-BXBUB,Female,1,No,No,2025-09-02,United States,Finance,SMB,Organic Search,Tablet
3156,4962-CHQPW,Male,0,No,Yes,2023-08-14,United Kingdom,Manufacturing,Enterprise,Organic Search,Mobile
3157,9467-ROOLM,Female,0,No,No,2023-12-12,Australia,Healthcare,SMB,Email Campaign,Desktop
3158,3030-YZADT,Male,0,No,No,2025-04-05,United States,Manufacturing,Enterprise,Organic Search,Tablet
3159,7410-KTVFV,Male,0,Yes,No,2024-07-09,India,Technology,SMB,Partner,Desktop
3160,5150-ITWWB,Male,1,No,No,2025-10-02,United States,Retail,Enterprise,Referral,Mobile
3161,2253-KPMNB,Female,0,Yes,Yes,2020-05-01,United States,Healthcare,Mid-Market,Referral,Desktop
3162,1345-ZUKID,Male,0,No,No,2024-11-06,United States,Education,SMB,Email Campaign,Desktop
3163,6429-SHBCB,Male,0,No,No,2024-06-09,United States,Finance,SMB,Referral,Desktop
3164,9281-OFDMF,Male,1,No,No,2022-10-18,Canada,Technology,Startup,Referral,Desktop
3165,2603-HVKCG,Male,0,No,No,2023-06-15,United States,Healthcare,Startup,Google Ads,Desktop
3166,1834-WULEG,Male,0,Yes,Yes,2024-01-11,Canada,Healthcare,Enterprise,Organic Search,Mobile
3167,9097-ZUBYC,Male,0,Yes,No,2024-11-06,Australia,Technology,Enterprise,Partner,Desktop
3168,5148-ORICT,Female,0,Yes,No,2020-09-28,United States,Education,Mid-Market,Partner,Mobile
3169,4893-GYUJU,Female,0,No,No,2021-11-22,India,Education,Mid-Market,Google Ads,Mobile
3170,4578-PHJYZ,Male,0,Yes,Yes,2021-09-23,United States,Retail,Enterprise,Partner,Mobile
3171,7272-QDCKA,Male,0,No,No,2023-09-13,Germany,Manufacturing,SMB,Google Ads,Mobile
3172,8908-SLFCJ,Female,0,No,No,2024-04-10,United States,Education,SMB,Partner,Desktop
3173,8393-DLHGA,Male,0,No,Yes,2023-12-12,United States,Retail,SMB,Referral,Desktop
3174,9766-HGEDE,Female,0,Yes,No,2024-08-08,United States,Manufacturing,SMB,LinkedIn,Desktop
3175,6968-MHOMU,Male,0,Yes,No,2021-03-27,United States,Healthcare,Startup,Organic Search,Tablet
3176,7395-IGJOS,Male,1,Yes,No,2024-08-08,United States,Technology,SMB,LinkedIn,Mobile
3177,5044-XDPYX,Female,0,Yes,No,2021-10-23,Germany,Education,SMB,Referral,Mobile
3178,1814-WFGVS,Male,0,Yes,Yes,2020-02-01,India,Retail,SMB,Email Campaign,Mobile
3179,2834-SPCJV,Male,0,Yes,No,2021-09-23,India,Healthcare,Mid-Market,,Tablet
3180,3721-WKIIL,Female,0,No,No,2023-10-13,Germany,Education,Startup,Partner,Desktop
3181,6734-CKRSM,Female,0,No,No,2025-10-02,United States,Finance,Startup,Partner,Desktop
3182,1265-ZFOSD,Female,0,Yes,No,2020-09-28,United States,Healthcare,Mid-Market,Referral,Mobile
3183,6568-POCUI,Female,0,Yes,No,2022-04-21,United States,Education,SMB,Partner,Mobile
3184,7890-VYYWG,Male,1,Yes,No,2025-10-02,United States,Healthcare,Startup,Referral,Mobile
3185,5197-LQXXH,Female,0,Yes,No,2020-03-02,Canada,Technology,SMB,LinkedIn,Mobile
3186,9907-SWKKF,Female,1,No,No,2025-12-01,Canada,Technology,SMB,Email Campaign,Mobile
3187,3457-PQBYH,Female,0,Yes,Yes,2021-03-27,United States,Technology,Enterprise,Google Ads,Desktop
3188,7682-AZNDK,Male,0,Yes,Yes,2023-03-17,United States,Manufacturing,SMB,Partner,Mobile
3189,0587-DMGBH,Female,0,No,No,2025-05-05,India,Finance,Startup,Email Campaign,Mobile
3190,5384-ZTTWP,Female,0,Yes,Yes,2024-10-07,India,Technology,SMB,Email Campaign,Desktop
3191,3745-HRPHI,Male,0,Yes,Yes,2020-07-30,United States,Finance,Mid-Market,Email Campaign,Desktop
3192,7636-OWBPG,Male,1,No,No,2025-01-05,Australia,Technology,SMB,Organic Search,Mobile
3193,1231-YNDEK,Male,0,No,No,2021-03-27,Australia,Manufacturing,Mid-Market,Email Campaign,Mobile
3194,1407-DIGZV,Female,0,Yes,Yes,2025-10-02,United States,Healthcare,Startup,Referral,Desktop
3195,6397-JNZZG,Female,1,Yes,No,2022-06-20,United States,Education,Mid-Market,Organic Search,Desktop
3196,0570-BFQHT,Female,0,No,No,2025-04-05,Canada,Education,Mid-Market,Organic Search,Mobile
3197,4393-OBCRR,Female,0,No,No,2025-10-02,Australia,Technology,Mid-Market,Email Campaign,Desktop
3198,3523-QRQLL,Female,0,Yes,Yes,2024-03-11,India,Education,Startup,Partner,Desktop
3199,8564-LDKFL,Male,0,Yes,No,2022-09-18,United States,Technology,Mid-Market,Partner,Mobile
3200,3696-DFHHB,Female,0,No,No,2020-05-31,United States,Technology,SMB,,Mobile
3201,0895-DQHEW,Male,0,Yes,No,2021-07-25,United Kingdom,Retail,Mid-Market,,Tablet
3202,4717-GHADL,Female,0,No,No,2021-11-22,Canada,Retail,SMB,Referral,Desktop
3203,5501-TVMGM,Male,0,No,No,2025-12-01,United States,Retail,Startup,Partner,Desktop
3204,5879-HMFFH,Female,0,Yes,No,2020-02-01,India,Finance,Startup,Google Ads,Desktop
3205,6772-WFQRD,Male,0,No,Yes,2022-09-18,Germany,Retail,SMB,Email Campaign,Desktop
3206,3810-DVDQQ,Female,0,Yes,Yes,2020-02-01,India,Technology,SMB,Organic Search,Desktop
3207,6972-SNKKW,Female,0,No,No,2025-07-04,India,Manufacturing,SMB,Google Ads,Mobile
3208,3694-GLTJM,Female,0,No,No,2025-08-03,Germany,Manufacturing,SMB,Partner,Desktop
3209,8550-XSXUQ,Male,0,Yes,No,2022-01-21,United States,Healthcare,Mid-Market,Google Ads,
3210,8149-RSOUN,Female,0,No,No,2025-12-01,United Kingdom,Retail,Startup,Organic Search,Desktop
3211,9055-MOJJJ,Female,0,Yes,Yes,2020-09-28,United States,Manufacturing,Startup,Partner,Mobile
3212,4359-INNWN,Female,0,No,No,2024-08-08,Germany,Retail,Mid-Market,Google Ads,Tablet
3213,0585-EGDDA,Male,0,Yes,No,2022-09-18,United States,Healthcare,SMB,Referral,Desktop
3214,4032-RMHCI,Female,0,Yes,Yes,2022-08-19,Germany,Manufacturing,SMB,Referral,Desktop
3215,0549-CYCQN,Male,1,No,No,2021-10-23,United States,Technology,SMB,Email Campaign,Mobile
3216,3481-JHUZH,Male,0,Yes,No,2022-08-19,United States,Finance,SMB,Email Campaign,Mobile
3217,7250-EQKIY,Female,0,Yes,Yes,2025-12-01,United States,Retail,Startup,Google Ads,Mobile
3218,3594-IVHJZ,Female,0,No,No,2025-11-01,United States,Manufacturing,SMB,Organic Search,Desktop
3219,6869-FGJJC,Male,0,No,No,2020-05-31,Germany,Manufacturing,Enterprise,Referral,Mobile
3220,3896-ZVNET,Female,0,Yes,Yes,2024-01-11,Germany,Healthcare,SMB,,Mobile
3221,8205-VSLRB,Male,0,Yes,No,2020-04-01,Canada,Technology,Startup,Email Campaign,Desktop
