payment_id,subscription_id,payment_date,amount,payment_status,refund_flag
533422,104254,2025-08-11,29.0,Paid,False
533423,104254,2025-09-11,29.0,Paid,False
533424,104254,2025-10-11,29.0,Paid,False
533425,104254,2025-11-11,29.0,Paid,False
533426,104254,2025-12-11,29.0,Paid,False
533427,104255,2024-01-01,29.0,Paid,False
533428,104255,2024-02-01,29.0,Paid,False
533429,104255,2024-03-01,29.0,Failed,False
533430,104255,2024-04-01,29.0,Paid,False
533431,104255,2024-05-01,29.0,Failed,False
533432,104255,2024-06-01,29.0,Paid,False
533433,104255,2024-07-01,29.0,Paid,False
533434,104255,2024-08-01,29.0,Paid,False
533435,104255,2024-09-01,29.0,Paid,False
533436,104255,2024-10-01,29.0,Paid,False
533437,104255,2024-11-01,29.0,Paid,False
533438,104255,2024-12-01,29.0,Paid,False
533439,104255,2025-01-01,29.0,Paid,False
533440,104255,2025-02-01,29.0,Paid,False
533441,104255,2025-03-01,29.0,Paid,False
533442,104255,2025-04-01,29.0,Paid,False
533443,104255,2025-05-01,29.0,Paid,False
533444,104255,2025-06-01,29.0,Paid,False
533445,104255,2025-07-01,29.0,Paid,False
533446,104255,2025-08-01,29.0,Paid,False
533447,104255,2025-09-01,29.0,Paid,False
533448,104255,2025-10-01,29.0,Paid,False
533449,104255,2025-11-01,29.0,Paid,False
533450,104255,2025-12-01,29.0,Failed,False
533451,104256,2024-12-06,79.0,Paid,False
533452,104256,2025-12-06,79.0,Paid,False
533453,104257,2024-01-01,169.15,Paid,False
533454,104257,2025-01-01,169.15,Paid,False
533455,104258,2024-01-01,29.0,Paid,False
533456,104258,2024-02-01,29.0,Paid,False
533457,104258,2024-03-01,29.0,Paid,False
533458,104258,2024-04-01,29.0,Paid,False
533459,104258,2024-05-01,29.0,Paid,False
533460,104258,2024-06-01,29.0,Paid,False
533461,104258,2024-07-01,29.0,Paid,False
533462,104258,2024-08-01,29.0,Paid,False
533463,104258,2024-09-01,29.0,Paid,False
533464,104258,2024-10-01,29.0,Paid,False
533465,104258,2024-11-01,29.0,Paid,False
533466,104258,2024-12-01,29.0,Paid,False
533467,104258,2025-01-01,29.0,Paid,False
533468,104258,2025-02-01,29.0,Failed,False
533469,104258,2025-03-01,29.0,Paid,False
533470,104258,2025-04-01,29.0,Paid,False
533471,104258,2025-05-01,29.0,Paid,False
533472,104258,2025-06-01,29.0,Failed,False
533473,104258,2025-07-01,29.0,Failed,False
533474,104258,2025-08-01,29.0,Paid,False
533475,104258,2025-09-01,29.0,Paid,False
533476,104258,2025-10-01,29.0,Paid,False
533477,104258,2025-11-01,29.0,Paid,False
533478,104258,2025-12-01,29.0,Paid,False
533479,104259,2024-01-01,79.0,Paid,False
533480,104259,2025-01-01,79.0,Paid,False
533481,104260,2025-10-02,29.0,Paid,False
533482,104260,2025-11-02,29.0,Paid,False
533483,104260,2025-12-02,29.0,Paid,False
533484,104261,2024-01-01,79.0,Paid,False
533485,104261,2025-01-01,79.0,Paid,False
533486,104262,2024-01-01,79.0,Paid,False
533487,104262,2025-01-01,79.0,Paid,False
533488,104263,2025-11-01,29.0,Paid,False
533489,104263,2025-12-01,29.0,Paid,False
533490,104264,2024-01-01,199.0,Paid,False
533491,104264,2025-01-01,199.0,Paid,False
533492,104265,2024-01-01,29.0,Paid,False
533493,104265,2024-02-01,29.0,Paid,False
533494,104265,2024-03-01,29.0,Paid,False
533495,104265,2024-04-01,29.0,Refunded,True
533496,104265,2024-05-01,29.0,Failed,False
533497,104265,2024-06-01,29.0,Paid,False
533498,104265,2024-07-01,29.0,Paid,False
533499,104265,2024-08-01,29.0,Paid,False
533500,104265,2024-09-01,29.0,Refunded,True
533501,104265,2024-10-01,29.0,Paid,False
533502,104265,2024-11-01,29.0,Paid,False
533503,104265,2024-12-01,29.0,Paid,False
533504,104265,2025-01-01,29.0,Paid,False
533505,104265,2025-02-01,29.0,Paid,False
533506,104265,2025-03-01,29.0,Paid,False
533507,104265,2025-04-01,29.0,Paid,False
533508,104265,2025-05-01,29.0,Paid,False
533509,104265,2025-06-01,29.0,Paid,False
533510,104265,2025-07-01,29.0,Paid,False
533511,104265,2025-08-01,29.0,Paid,False
533512,104265,2025-09-01,29.0,Refunded,True
533513,104265,2025-10-01,29.0,Paid,False
533514,104265,2025-11-01,29.0,Paid,False
533515,104265,2025-12-01,29.0,Paid,False
533516,104266,2024-01-01,29.0,Paid,False
533517,104266,2024-02-01,29.0,Paid,False
533518,104266,2024-03-01,29.0,Paid,False
533519,104266,2024-04-01,29.0,Paid,False
533520,104266,2024-05-01,29.0,Paid,False
533521,104266,2024-06-01,29.0,Paid,False
533522,104266,2024-07-01,29.0,Paid,False
533523,104266,2024-08-01,29.0,Paid,False
533524,104266,2024-09-01,29.0,Paid,False
533525,104266,2024-10-01,29.0,Paid,False
533526,104266,2024-11-01,29.0,Paid,False
533527,104266,2024-12-01,29.0,Paid,False
533528,104266,2025-01-01,29.0,Paid,False
533529,104266,2025-02-01,29.0,Paid,False
533530,104266,2025-03-01,29.0,Paid,False
533531,104266,2025-04-01,29.0,Paid,False
533532,104266,2025-05-01,29.0,Paid,False
533533,104266,2025-06-01,29.0,Failed,False
533534,104266,2025-07-01,29.0,Paid,False
533535,104266,2025-08-01,29.0,Paid,False
533536,104266,2025-09-01,29.0,Paid,False
533537,104266,2025-10-01,29.0,Paid,False
533538,104266,2025-11-01,29.0,Refunded,True
533539,104266,2025-12-01,29.0,Paid,False
533540,104267,2024-01-01,75.05,Paid,False
533541,104267,2025-01-01,75.05,Paid,False
533542,104268,2024-01-01,199.0,Paid,False
533543,104268,2025-01-01,199.0,Paid,False
533544,104269,2024-01-01,79.0,Paid,False
533545,104269,2025-01-01,79.0,Paid,False
533546,104270,2024-08-08,27.55,Paid,False
533547,104270,2024-09-08,27.55,Paid,False
533548,104270,2024-10-08,27.55,Paid,False
533549,104270,2024-11-08,27.55,Paid,False
533550,104270,2024-12-08,27.55,Paid,False
533551,104270,2025-01-08,27.55,Paid,False
533552,104270,2025-02-08,27.55,Paid,False
533553,104270,2025-03-08,27.55,Paid,False
533554,104270,2025-04-08,27.55,Paid,False
533555,104270,2025-05-08,27.55,Paid,False
533556,104270,2025-06-08,27.55,Paid,False
533557,104270,2025-07-08,27.55,Paid,False
533558,104270,2025-08-08,27.55,Paid,False
533559,104270,2025-09-08,27.55,Paid,False
533560,104270,2025-10-08,27.55,Paid,False
533561,104270,2025-11-08,27.55,Paid,False
533562,104270,2025-12-08,27.55,Paid,False
533563,104271,2024-01-01,199.0,Paid,False
533564,104271,2025-01-01,199.0,Paid,False
533565,104272,2024-01-01,79.0,Paid,False
533566,104272,2025-01-01,79.0,Paid,False
533567,104273,2024-01-01,199.0,Paid,False
533568,104273,2025-01-01,199.0,Paid,False
533569,104274,2024-01-01,27.55,Paid,False
533570,104274,2024-02-01,27.55,Paid,False
533571,104274,2024-03-01,27.55,Paid,False
533572,104274,2024-04-01,27.55,Paid,False
533573,104274,2024-05-01,27.55,Paid,False
533574,104274,2024-06-01,27.55,Paid,False
533575,104274,2024-07-01,27.55,Paid,False
533576,104274,2024-08-01,27.55,Paid,False
533577,104274,2024-09-01,27.55,Paid,False
533578,104274,2024-10-01,27.55,Paid,False
533579,104274,2024-11-01,27.55,Paid,False
533580,104274,2024-12-01,27.55,Paid,False
533581,104274,2025-01-01,27.55,Paid,False
533582,104274,2025-02-01,27.55,Refunded,True
533583,104274,2025-03-01,27.55,Paid,False
533584,104274,2025-04-01,27.55,Paid,False
533585,104274,2025-05-01,27.55,Paid,False
533586,104274,2025-06-01,27.55,Paid,False
533587,104274,2025-07-01,27.55,Paid,False
533588,104274,2025-08-01,27.55,Paid,False
533589,104274,2025-09-01,27.55,Paid,False
533590,104274,2025-10-01,27.55,Paid,False
533591,104274,2025-11-01,27.55,Paid,False
533592,104274,2025-12-01,27.55,Paid,False
533593,104275,2024-01-01,79.0,Paid,False
533594,104275,2025-01-01,79.0,Paid,False
533595,104276,2025-12-01,29.0,Paid,False
533596,104277,2025-11-01,27.55,Paid,False
533597,104277,2025-12-01,27.55,Paid,False
533598,104278,2025-07-04,29.0,Paid,False
533599,104278,2025-08-04,29.0,Paid,False
533600,104278,2025-09-04,29.0,Paid,False
533601,104278,2025-10-04,29.0,Paid,False
533602,104278,2025-11-04,29.0,Paid,False
533603,104278,2025-12-04,29.0,Paid,False
533604,104279,2024-01-01,79.0,Paid,False
533605,104279,2025-01-01,79.0,Paid,False
533606,104280,2024-01-01,29.0,Paid,False
533607,104280,2024-02-01,29.0,Paid,False
533608,104280,2024-03-01,29.0,Paid,False
533609,104280,2024-04-01,29.0,Paid,False
533610,104280,2024-05-01,29.0,Paid,False
533611,104280,2024-06-01,29.0,Paid,False
533612,104280,2024-07-01,29.0,Paid,False
533613,104280,2024-08-01,29.0,Paid,False
533614,104280,2024-09-01,29.0,Paid,False
533615,104280,2024-10-01,29.0,Failed,False
533616,104280,2024-11-01,29.0,Paid,False
533617,104280,2024-12-01,29.0,Paid,False
533618,104280,2025-01-01,29.0,Paid,False
533619,104280,2025-02-01,29.0,Failed,False
533620,104280,2025-03-01,29.0,Paid,False
533621,104280,2025-04-01,29.0,Paid,False
533622,104280,2025-05-01,29.0,Paid,False
533623,104280,2025-06-01,29.0,Paid,False
533624,104280,2025-07-01,29.0,Paid,False
533625,104280,2025-08-01,29.0,Paid,False
533626,104280,2025-09-01,29.0,Paid,False
533627,104280,2025-10-01,29.0,Paid,False
533628,104280,2025-11-01,29.0,Paid,False
533629,104280,2025-12-01,29.0,Paid,False
533630,104281,2024-01-01,189.05,Paid,False
533631,104281,2025-01-01,189.05,Paid,False
533632,104282,2024-01-01,29.0,Paid,False
533633,104282,2024-02-01,29.0,Paid,False
533634,104282,2024-03-01,29.0,Paid,False
533635,104282,2024-04-01,29.0,Paid,False
533636,104282,2024-05-01,29.0,Paid,False
533637,104282,2024-06-01,29.0,Paid,False
533638,104282,2024-07-01,29.0,Paid,False
533639,104282,2024-08-01,29.0,Paid,False
533640,104282,2024-09-01,29.0,Paid,False
533641,104282,2024-10-01,29.0,Paid,False
533642,104282,2024-11-01,29.0,Paid,False
533643,104282,2024-12-01,29.0,Paid,False
533644,104282,2025-01-01,29.0,Paid,False
533645,104282,2025-02-01,29.0,Paid,False
533646,104282,2025-03-01,29.0,Paid,False
533647,104282,2025-04-01,29.0,Paid,False
533648,104282,2025-05-01,29.0,Paid,False
533649,104282,2025-06-01,29.0,Paid,False
533650,104282,2025-07-01,29.0,Paid,False
533651,104282,2025-08-01,29.0,Paid,False
533652,104282,2025-09-01,29.0,Paid,False
533653,104282,2025-10-01,29.0,Paid,False
533654,104282,2025-11-01,29.0,Paid,False
533655,104282,2025-12-01,29.0,Paid,False
533656,104283,2024-01-01,79.0,Paid,False
533657,104283,2025-01-01,79.0,Paid,False
533658,104284,2025-09-02,27.55,Paid,False
533659,104284,2025-10-02,27.55,Paid,False
533660,104284,2025-11-02,27.55,Paid,False
533661,104284,2025-12-02,27.55,Paid,False
533662,104285,2024-01-01,29.0,Paid,False
533663,104285,2024-02-01,29.0,Paid,False
533664,104285,2024-03-01,29.0,Paid,False
533665,104285,2024-04-01,29.0,Paid,False
533666,104285,2024-05-01,29.0,Paid,False
533667,104285,2024-06-01,29.0,Paid,False
533668,104285,2024-07-01,29.0,Paid,False
533669,104285,2024-08-01,29.0,Paid,False
533670,104285,2024-09-01,29.0,Paid,False
533671,104285,2024-10-01,29.0,Paid,False
533672,104285,2024-11-01,29.0,Paid,False
533673,104285,2024-12-01,29.0,Failed,False
533674,104285,2025-01-01,29.0,Paid,False
533675,104285,2025-02-01,29.0,Paid,False
533676,104285,2025-03-01,29.0,Paid,False
533677,104285,2025-04-01,29.0,Paid,False
533678,104285,2025-05-01,29.0,Paid,False
533679,104285,2025-06-01,29.0,Paid,False
533680,104285,2025-07-01,29.0,Paid,False
533681,104285,2025-08-01,29.0,Paid,False
533682,104285,2025-09-01,29.0,Paid,False
533683,104285,2025-10-01,29.0,Paid,False
533684,104285,2025-11-01,29.0,Paid,False
533685,104285,2025-12-01,29.0,Paid,False
533686,104286,2024-01-01,199.0,Paid,False
533687,104286,2025-01-01,199.0,Paid,False
533688,104287,2025-04-05,29.0,Paid,False
533689,104287,2025-05-05,29.0,Paid,False
533690,104287,2025-06-05,29.0,Paid,False
533691,104287,2025-07-05,29.0,Paid,False
533692,104287,2025-08-05,29.0,Paid,False
533693,104287,2025-09-05,29.0,Paid,False
533694,104287,2025-10-05,29.0,Paid,False
533695,104287,2025-11-05,29.0,Paid,False
533696,104287,2025-12-05,29.0,Paid,False
533697,104288,2024-01-01,71.1,Paid,False
533698,104288,2025-01-01,71.1,Paid,False
533699,104289,2025-10-02,29.0,Refunded,True
533700,104289,2025-11-02,29.0,Paid,False
533701,104289,2025-12-02,29.0,Paid,False
533702,104290,2024-01-01,189.05,Paid,False
533703,104290,2025-01-01,189.05,Paid,False
533704,104291,2025-12-01,29.0,Paid,False
533705,104292,2024-01-01,199.0,Paid,False
533706,104292,2025-01-01,199.0,Paid,False
533707,104293,2024-01-01,29.0,Paid,False
533708,104293,2024-02-01,29.0,Paid,False
533709,104293,2024-03-01,29.0,Paid,False
533710,104293,2024-04-01,29.0,Paid,False
533711,104293,2024-05-01,29.0,Paid,False
533712,104293,2024-06-01,29.0,Paid,False
533713,104293,2024-07-01,29.0,Refunded,True
533714,104293,2024-08-01,29.0,Paid,False
533715,104293,2024-09-01,29.0,Paid,False
533716,104293,2024-10-01,29.0,Paid,False
533717,104293,2024-11-01,29.0,Paid,False
533718,104293,2024-12-01,29.0,Paid,False
533719,104293,2025-01-01,29.0,Paid,False
533720,104293,2025-02-01,29.0,Paid,False
533721,104293,2025-03-01,29.0,Paid,False
533722,104293,2025-04-01,29.0,Paid,False
533723,104293,2025-05-01,29.0,Paid,False
533724,104293,2025-06-01,29.0,Paid,False
533725,104293,2025-07-01,29.0,Paid,False
533726,104293,2025-08-01,29.0,Paid,False
533727,104293,2025-09-01,29.0,Paid,False
533728,104293,2025-10-01,29.0,Paid,False
533729,104293,2025-11-01,29.0,Paid,False
533730,104293,2025-12-01,29.0,Paid,False
533731,104294,2024-11-06,29.0,Paid,False
533732,104294,2024-12-06,29.0,Paid,False
533733,104294,2025-01-06,29.0,Paid,False
533734,104294,2025-02-06,29.0,Paid,False
533735,104294,2025-03-06,29.0,Paid,False
533736,104294,2025-04-06,29.0,Paid,False
533737,104294,2025-05-06,29.0,Paid,False
533738,104294,2025-06-06,29.0,Paid,False
533739,104294,2025-07-06,29.0,Paid,False
533740,104294,2025-08-06,29.0,Paid,False
533741,104294,2025-09-06,29.0,Paid,False
533742,104294,2025-10-06,29.0,Paid,False
533743,104294,2025-11-06,29.0,Paid,False
533744,104294,2025-12-06,29.0,Failed,False
533745,104295,2025-01-05,79.0,Paid,False
533746,104296,2024-01-01,79.0,Paid,False
533747,104296,2025-01-01,79.0,Paid,False
533748,104297,2024-01-01,29.0,Paid,False
533749,104297,2024-02-01,29.0,Paid,False
533750,104297,2024-03-01,29.0,Paid,False
533751,104297,2024-04-01,29.0,Paid,False
533752,104297,2024-05-01,29.0,Paid,False
533753,104297,2024-06-01,29.0,Paid,False
533754,104297,2024-07-01,29.0,Paid,False
533755,104297,2024-08-01,29.0,Refunded,True
533756,104297,2024-09-01,29.0,Paid,False
533757,104297,2024-10-01,29.0,Paid,False
533758,104297,2024-11-01,29.0,Paid,False
533759,104297,2024-12-01,29.0,Paid,False
533760,104297,2025-01-01,29.0,Paid,False
533761,104297,2025-02-01,29.0,Paid,False
533762,104297,2025-03-01,29.0,Paid,False
533763,104297,2025-04-01,29.0,Paid,False
533764,104297,2025-05-01,29.0,Paid,False
533765,104297,2025-06-01,29.0,Paid,False
533766,104297,2025-07-01,29.0,Paid,False
533767,104297,2025-08-01,29.0,Paid,False
533768,104297,2025-09-01,29.0,Paid,False
533769,104297,2025-10-01,29.0,Paid,False
533770,104297,2025-11-01,29.0,Paid,False
533771,104297,2025-12-01,29.0,Paid,False
533772,104298,2024-01-01,199.0,Paid,False
533773,104298,2025-01-01,199.0,Paid,False
533774,104299,2025-03-06,29.0,Paid,False
533775,104299,2025-04-06,29.0,Failed,False
533776,104299,2025-05-06,29.0,Paid,False
533777,104299,2025-06-06,29.0,Paid,False
533778,104299,2025-07-06,29.0,Paid,False
533779,104299,2025-08-06,29.0,Paid,False
533780,104299,2025-09-06,29.0,Paid,False
533781,104299,2025-10-06,29.0,Paid,False
533782,104299,2025-11-06,29.0,Paid,False
533783,104299,2025-12-06,29.0,Paid,False
533784,104300,2024-01-01,27.55,Refunded,True
533785,104300,2024-02-01,27.55,Paid,False
533786,104300,2024-03-01,27.55,Paid,False
533787,104300,2024-04-01,27.55,Paid,False
533788,104300,2024-05-01,27.55,Paid,False
533789,104300,2024-06-01,27.55,Paid,False
533790,104300,2024-07-01,27.55,Paid,False
533791,104300,2024-08-01,27.55,Paid,False
533792,104300,2024-09-01,27.55,Failed,False
533793,104300,2024-10-01,27.55,Paid,False
533794,104300,2024-11-01,27.55,Paid,False
533795,104300,2024-12-01,27.55,Paid,False
533796,104300,2025-01-01,27.55,Paid,False
533797,104300,2025-02-01,27.55,Failed,False
533798,104300,2025-03-01,27.55,Paid,False
533799,104300,2025-04-01,27.55,Paid,False
533800,104300,2025-05-01,27.55,Paid,False
533801,104300,2025-06-01,27.55,Paid,False
533802,104300,2025-07-01,27.55,Failed,False
533803,104300,2025-08-01,27.55,Paid,False
533804,104300,2025-09-01,27.55,Failed,False
533805,104300,2025-10-01,27.55,Paid,False
533806,104300,2025-11-01,27.55,Paid,False
533807,104300,2025-12-01,27.55,Paid,False
533808,104301,2024-01-11,79.0,Paid,False
533809,104301,2025-01-11,79.0,Paid,False
533810,104302,2024-01-01,179.1,Paid,False
533811,104302,2025-01-01,179.1,Paid,False
533812,104303,2024-01-01,79.0,Paid,False
533813,104303,2025-01-01,79.0,Paid,False
533814,104304,2024-01-01,189.05,Paid,False
533815,104304,2025-01-01,189.05,Paid,False
533816,104305,2024-01-01,79.0,Paid,False
533817,104305,2025-01-01,79.0,Paid,False
533818,104306,2024-01-01,199.0,Paid,False
533819,104306,2025-01-01,199.0,Paid,False
533820,104307,2024-01-01,29.0,Paid,False
533821,104307,2024-02-01,29.0,Paid,False
533822,104307,2024-03-01,29.0,Refunded,True
533823,104307,2024-04-01,29.0,Paid,False
533824,104307,2024-05-01,29.0,Paid,False
533825,104307,2024-06-01,29.0,Paid,False
533826,104307,2024-07-01,29.0,Paid,False
533827,104307,2024-08-01,29.0,Paid,False
533828,104307,2024-09-01,29.0,Paid,False
533829,104307,2024-10-01,29.0,Paid,False
533830,104307,2024-11-01,29.0,Paid,False
533831,104307,2024-12-01,29.0,Paid,False
533832,104307,2025-01-01,29.0,Paid,False
533833,104307,2025-02-01,29.0,Paid,False
533834,104307,2025-03-01,29.0,Paid,False
533835,104307,2025-04-01,29.0,Paid,False
533836,104307,2025-05-01,29.0,Paid,False
533837,104307,2025-06-01,29.0,Paid,False
533838,104307,2025-07-01,29.0,Paid,False
533839,104307,2025-08-01,29.0,Paid,False
533840,104307,2025-09-01,29.0,Paid,False
533841,104307,2025-10-01,29.0,Paid,False
533842,104307,2025-11-01,29.0,Paid,False
533843,104307,2025-12-01,29.0,Paid,False
533844,104308,2024-01-01,29.0,Paid,False
533845,104308,2024-02-01,29.0,Paid,False
533846,104308,2024-03-01,29.0,Paid,False
533847,104308,2024-04-01,29.0,Failed,False
533848,104308,2024-05-01,29.0,Paid,False
533849,104308,2024-06-01,29.0,Paid,False
533850,104308,2024-07-01,29.0,Paid,False
533851,104308,2024-08-01,29.0,Paid,False
533852,104308,2024-09-01,29.0,Paid,False
533853,104308,2024-10-01,29.0,Paid,False
533854,104308,2024-11-01,29.0,Paid,False
533855,104308,2024-12-01,29.0,Paid,False
533856,104308,2025-01-01,29.0,Paid,False
533857,104308,2025-02-01,29.0,Paid,False
533858,104308,2025-03-01,29.0,Paid,False
533859,104308,2025-04-01,29.0,Paid,False
533860,104308,2025-05-01,29.0,Paid,False
533861,104308,2025-06-01,29.0,Paid,False
533862,104308,2025-07-01,29.0,Paid,False
533863,104308,2025-08-01,29.0,Paid,False
533864,104308,2025-09-01,29.0,Paid,False
533865,104308,2025-10-01,29.0,Paid,False
533866,104308,2025-11-01,29.0,Paid,False
533867,104308,2025-12-01,29.0,Paid,False
533868,104309,2024-01-01,29.0,Paid,False
533869,104309,2024-02-01,29.0,Paid,False
533870,104309,2024-03-01,29.0,Paid,False
533871,104309,2024-04-01,29.0,Paid,False
533872,104309,2024-05-01,29.0,Paid,False
533873,104309,2024-06-01,29.0,Paid,False
533874,104309,2024-07-01,29.0,Paid,False
533875,104309,2024-08-01,29.0,Paid,False
533876,104309,2024-09-01,29.0,Paid,False
533877,104309,2024-10-01,29.0,Paid,False
533878,104309,2024-11-01,29.0,Paid,False
533879,104309,2024-12-01,29.0,Paid,False
533880,104309,2025-01-01,29.0,Paid,False
533881,104309,2025-02-01,29.0,Paid,False
533882,104309,2025-03-01,29.0,Paid,False
533883,104309,2025-04-01,29.0,Paid,False
533884,104309,2025-05-01,29.0,Paid,False
533885,104309,2025-06-01,29.0,Paid,False
533886,104309,2025-07-01,29.0,Paid,False
533887,104309,2025-08-01,29.0,Paid,False
533888,104309,2025-09-01,29.0,Paid,False
533889,104309,2025-10-01,29.0,Paid,False
533890,104309,2025-11-01,29.0,Paid,False
533891,104309,2025-12-01,29.0,Paid,False
533892,104310,2024-03-11,29.0,Paid,False
533893,104310,2024-04-11,29.0,Paid,False
533894,104310,2024-05-11,29.0,Paid,False
533895,104310,2024-06-11,29.0,Paid,False
533896,104310,2024-07-11,29.0,Paid,False
533897,104310,2024-08-11,29.0,Paid,False
533898,104310,2024-09-11,29.0,Paid,False
533899,104310,2024-10-11,29.0,Paid,False
533900,104310,2024-11-11,29.0,Paid,False
533901,104310,2024-12-11,29.0,Refunded,True
533902,104310,2025-01-11,29.0,Paid,False
533903,104310,2025-02-11,29.0,Paid,False
